gene,Acetate,Glucose,log2FC,avg_exp,color
hldE,423.97680950852913,801.6794408560424,-0.9174398289186545,612.8281251822858,gray
acrB,211.54816730266145,282.2641857046326,-0.4143583877906982,246.90617650364703,gray
tolB,869.3853041179426,1689.9113833692459,-0.958074950572648,1279.6483437435943,gray
crp,2420.6150419022256,2048.0522249791043,0.24101278629120593,2234.333633440665,gray
yceH,732.7907793975226,857.6383404539046,-0.22668181812928623,795.2145599257135,gray
ygiF,201.3289275066182,287.360777880178,-0.5111723455094941,244.34485269339808,gray
yheS,34.60565677850887,55.997624387634865,-0.6787953255011541,45.30164058307187,gray
frsA,165.0688613716667,247.74750411449355,-0.5829004628884809,206.40818274308015,gray
modA,604.863423733552,756.5727911525678,-0.322391904162572,680.7181074430599,gray
ahpC,56566.82193675558,58487.427996480736,-0.04816959089970041,57527.124966618154,gray
bcp,3520.069725089376,7595.265449143622,-1.10927652481349,5557.667587116499,gray
hscA,269.0660646854776,586.7682966079885,-1.1219351756358336,427.9171806467331,gray
sspA,3173.456187178184,4717.877230870647,-0.5719341714976949,3945.6667090244155,gray
trxB,2114.509470671293,4438.980537879449,-1.069548208371513,3276.745004275371,gray
degQ,701.854686883624,845.5576327015212,-0.26838184131952936,773.7061597925726,gray
dacA,613.5689094091688,1348.9455753291281,-1.1352545554674904,981.2572423691485,gray
slt,72.3160033227859,80.04622003629095,-0.14461675823600117,76.18111167953842,gray
deaD,155.14724941111686,559.6774632497394,-1.8442639250198338,357.4123563304281,gray
malT,23.800536820209345,21.088414448329463,0.16708148601436523,22.444475634269402,gray
nusG,2575.3207494775343,3933.846142734306,-0.6109950069146315,3254.5834461059203,gray
rpoD,435.3230904382962,648.017295328516,-0.5728601004909191,541.6701928834061,gray
prfB,1143.2414063430404,1681.7285711677775,-0.5564110278527572,1412.484988755409,gray
ychF,914.556346522799,2762.005306607824,-1.5935177506431195,1838.2808265653116,gray
fabH,1481.2840266143805,2120.3728745674807,-0.5171763113115606,1800.8284505909305,gray
thiI,83.09127072383676,197.52403487327194,-1.2392857306062037,140.30765279855436,gray
galM,1130.0989801668975,1240.0954072370228,-0.13388884246466937,1185.0971937019601,gray
gpmA,10380.520951062632,12056.033529597662,-0.21585717315212172,11218.277240330146,gray
tabA,17331.98079880359,15854.439993751104,0.12854186667090062,16593.210396277347,gray
deoC,855.2049891118387,1162.1503616162022,-0.4420094602394258,1008.6776753640204,gray
purC,4917.729297050049,8187.594223518504,-0.7353301402044519,6552.661760284276,gray
codA,1421.578929520783,3065.3272735609708,-1.1080029857668539,2243.453101540877,gray
aroF,1423.1449104739813,2076.4152957125148,-0.5446937021448512,1749.780103093248,gray
gcvT,251.4889111893091,662.0918415262678,-1.3929886756741858,456.79037635778843,gray
trpA,2382.6870609945695,4387.319906143304,-0.8804738552205027,3385.0034835689366,gray
carA,2961.2826144967903,9256.16937630136,-1.6438618323545526,6108.725995399076,gray
livK,1108.4779867266159,2647.4635912885665,-1.2552746327393365,1877.970789007591,gray
edd,30.81505744,81.39122197,-1.372780913371055,56.103139705000004,gray
ftsA,578.8983722072305,571.5036932996159,0.01851508832353055,575.2010327534232,gray
glpA,15.309619820381158,14.226265189771102,0.09916104263362069,14.76794250507613,gray
hsdM,105.46463853142319,345.81583242970464,-1.7037954311176984,225.64023548056392,gray
ftsY,690.1399884266759,1149.2509520720112,-0.7348987914966312,919.6954702493435,gray
damX,531.1089441999751,911.0902760084332,-0.7774549712286092,721.0996101042042,gray
yeeX,10290.494011108016,20276.685616801562,-0.9784405677197956,15283.58981395479,gray
yicC,634.5042451487246,710.1319588463716,-0.16221553119174104,672.3181019975482,gray
ybiT,137.14046473560884,342.7602180648201,-1.3152666150794676,239.95034140021448,gray
ycfP,733.2579185625998,792.6979671811403,-0.1123031911605139,762.97794287187,gray
der,182.094194124347,267.06507276079816,-0.5499972129008519,224.57963344257257,gray
mlaC,801.2543336846782,1567.4019305816203,-0.9671637399026611,1184.3281321331492,gray
sodA,24614.401002679686,21660.111199198403,0.18445398826205306,23137.256100939045,gray
dnaJ,494.16878114485826,688.3969178961984,-0.47741448885359716,591.2828495205283,gray
hflC,725.1104327536993,1290.4424638476576,-0.8307224833894615,1007.7764483006785,gray
yegQ,169.0615357072727,264.82810303654554,-0.644436761665796,216.94481937190912,gray
galE,526.1376393060481,620.9442339620443,-0.23860551951145048,573.5409366340461,gray
glf,607.4061297881918,836.293498161101,-0.46069873368561964,721.8498139746464,gray
cusC,1187.5938754774284,1474.5059342613367,-0.31195387084352255,1331.0499048693825,gray
uvrB,113.3159148494745,134.0388289452407,-0.24034803132127003,123.6773718973576,gray
oxyR,208.75384498193696,395.4546474662879,-0.9184585810478385,302.10424622411244,gray
purR,546.4517278392728,826.4673356264026,-0.5959706033885066,686.4595317328377,gray
lysU,267.46420372123777,493.1844988680554,-0.8803200221802303,380.3243512946466,gray
rplF,8547.49076132926,18103.785134523747,-1.0826294158392287,13325.637947926503,gray
tgt,369.1910939931845,846.0980639138222,-1.1942588046808762,607.6445789535034,gray
trpS,924.705054652017,1817.9583838817168,-0.9744880311368807,1371.331719266867,gray
fabF,1235.7873863137715,1916.6122689377326,-0.6327135337696763,1576.199827625752,gray
fabG,2521.458482608984,4675.289182978368,-0.8905336252086933,3598.3738327936762,gray
folE,2920.1848142141744,14176.37214353687,-2.2789646046723053,8548.278478875522,gray
nadC,404.6907262478423,631.171962948106,-0.6399367285080135,517.9313445979742,gray
galK,520.1589630043559,369.0049414322752,0.4941789498457432,444.58195221831556,gray
glk,599.7980791107265,496.8390650017928,0.27120075843696334,548.3185720562597,gray
manA,901.0189437050057,913.786702039614,-0.0202776614223108,907.4028228723098,gray
pfkB,804.7042799364616,938.9644066784199,-0.2223557085607819,871.8343433074408,gray
dhaK,645.3098857948604,754.1585222959313,-0.22455346677376298,699.7342040453959,gray
fbp,1858.9483865294096,943.8893004306856,0.9770453633913032,1401.4188434800476,gray
mglA,114.53107901430437,25.331326626733524,2.1334288889393784,69.93120282051895,gray
ugpB,163.39619671411285,112.94833985301344,0.52879701712593,138.17226828356314,gray
aroA,637.3199998690378,2056.458783017019,-1.6885117732928219,1346.8893914430284,gray
hisC,652.5201760092463,2202.847873037417,-1.7537209592734815,1427.6840245233316,gray
hisD,1065.4279143022682,3447.2535189421155,-1.693079397341858,2256.340716622192,gray
potD,1689.6100709885177,3341.174035815364,-0.983242911080799,2515.3920534019408,gray
ydcS,290.74980351043473,82.38804491969701,1.806819215315282,186.56892421506586,gray
gsiB,274.3475266072791,316.2009729505033,-0.20414354712603,295.2742497788912,gray
pheA,1074.5677273021204,1583.7342740543418,-0.5591425791093858,1329.151000678231,gray
artI,2216.210941789028,1926.855762866592,0.20174891542920115,2071.53335232781,gray
trpG,523.4927806014678,1025.4227836654472,-0.968630279593448,774.4577821334575,gray
leuB,7245.27369910899,4588.026724621729,0.6590510904329463,5916.650211865359,gray
gpr,829.9359647378808,167.22136696500024,2.3043763374502895,498.5786658514405,gray
prr,513.6217776154563,312.6527739656968,0.7143441879201635,413.1372757905765,gray
acuI,1011.8768059148339,1096.5358282914099,-0.11580932347026973,1054.2063171031218,gray
dcrB,1141.2450281254976,2175.906743792107,-0.9304074425256132,1658.5758859588022,gray
ydcL,1315.8601913541922,1469.6920094357763,-0.15939296532913438,1392.7761003949843,gray
gmhA,3257.5058747770445,3370.2411144437356,-0.04906921796583141,3313.87349461039,gray
coaB,223.26936010185838,251.9928456627234,-0.17386405630649104,237.6311028822909,gray
wzzB,841.9931206311609,1637.387738888221,-0.9586840608699685,1239.690429759691,gray
uspE,1492.4547926022296,1445.2365635832614,0.04635001154609597,1468.8456780927454,gray
ompR,702.6932748260109,827.863154146412,-0.2361872061869601,765.2782144862115,gray
ybeZ,488.38822089064723,734.0672022156529,-0.5868967742779692,611.22771155315,gray
ygaU,3064.8624330599755,1856.5608705092907,0.7228834766382839,2460.711651784633,gray
wrbA,8248.659362542172,5306.035511894229,0.6364283475928616,6777.347437218201,gray
mnmE,227.50109516392968,291.6316883770835,-0.3568849240157306,259.5663917705066,gray
rlmN,136.85965569051368,214.77849849030733,-0.6463507956442012,175.8190770904105,gray
ppk,62.355210294244536,60.385699159729135,0.045560676165509406,61.370454726986836,gray
cysA,564.4034803762866,705.4129109404556,-0.32123094722538426,634.9081956583711,gray
fkpA,2884.907275757792,5679.292763535536,-0.9769403417038127,4282.100019646664,gray
hslO,1452.3669688745063,2362.6380347683125,-0.7016100962877019,1907.5025018214094,gray
sufD,191.89084640554114,251.73219211894462,-0.3898247590779018,221.81151926224288,gray
murE,509.1265425686965,511.92659255965407,-0.007897201395222098,510.52656756417525,gray
rfaF,54.59051654,189.396378,-1.7760953412396052,121.99344727,gray
flu,74.11532431110484,59.46468012450733,0.3130146109706624,66.79000221780609,gray
cysS,277.05356430752954,550.2990088564485,-0.9874721768548067,413.676286581989,gray
frr,3120.9618125613097,5649.145088127572,-0.8558350239099841,4385.053450344441,gray
infC,3917.5231647206124,6930.426281232887,-0.8228422209398047,5423.97472297675,gray
rpsH,9190.241291482329,22152.293187250176,-1.269189559864877,15671.267239366252,gray
selB,28.499966072879538,48.68061777604412,-0.7519698182414469,38.59029192446183,gray
fabD,2024.2879922760997,3385.415937606347,-0.7416321123899845,2704.8519649412233,gray
hemX,429.44673160304455,586.6488630747976,-0.4491196480515409,508.0477973389211,gray
panB,2649.886964537382,2579.2416978952647,0.03896894116212479,2614.5643312163234,gray
panC,1091.6450385033233,1285.7544711431324,-0.23591199871549584,1188.699754823228,gray
gshB,1115.9339689759533,1278.9282751740084,-0.19651906757468218,1197.431122074981,gray
crr,17107.958213177477,33523.93473925001,-0.97048260881893,25315.946476213743,gray
glgC,287.60793203803,239.84412635807777,0.2610112107982969,263.7260291980539,gray
uxuA,347.4676801356738,394.80066282792586,-0.18374917394054258,371.13417148179985,gray
araF,144.92946222023156,34.956767924545986,2.020935932434168,89.94311507238876,gray
fruB,137.58822592106813,301.03724294149737,-1.1239217579411669,219.31273443128276,gray
gatC,2413.5294177525784,580.379053136329,2.05419104311615,1496.9542354444538,gray
amn,393.10702242949844,425.8848373486768,-0.11525946348612948,409.4959298890876,gray
guaC,650.0534944598375,1144.6804521517843,-0.815356716577682,897.3669733058109,gray
purF,280.1079440063506,770.6546859808224,-1.4568311642670864,525.3813149935864,gray
ushA,299.88875603085444,363.4507926429885,-0.2764938428067687,331.6697743369215,gray
argB,2342.942993302909,6390.853199917133,-1.4472967920223727,4366.898096610021,gray
aroD,429.3257365761359,881.143493603642,-1.0355842240093747,655.234615089889,gray
avtA,363.36014553911605,553.2333099197012,-0.605128257868822,458.29672772940864,gray
metB,1073.9218796587038,1916.2718747520394,-0.8348231146491241,1495.0968772053716,gray
metC,760.2790970852047,2127.8337586305092,-1.4835659227493156,1444.056427857857,gray
selD,671.3551811800221,708.3347037422527,-0.07724297370703326,689.8449424611374,gray
cysD,588.898928140124,1300.3292712088482,-1.141446355914633,944.6140996744862,gray
cysH,706.8787059356189,1860.826513574883,-1.395144564984843,1283.8526097552508,gray
argA,157.347363918196,332.6205222660581,-1.075115186811919,244.98394309212705,gray
hisB,863.3576241818971,2793.8963796963885,-1.693094546613814,1828.6270019391427,gray
poxB,434.90267422536124,257.63384096972914,0.7530949974588381,346.2682575975452,gray
glpQ,92.45779001282885,164.1924829342014,-0.8217612111206432,128.32513647351513,gray
atpH,5679.353586360177,7700.439769920664,-0.43914744387457105,6689.896678140421,gray
frmA,534.646850557647,550.5909039330995,-0.042316514078928336,542.6188772453733,gray
nfnB,713.0992936558862,1503.3474823130243,-1.0749412506862495,1108.2233879844553,gray
rmlA,405.32368679264533,635.2566153643899,-0.646979281957746,520.2901510785176,gray
dksA,3643.8727572421503,5843.730077191176,-0.681267948538073,4743.801417216663,gray
proQ,1373.937161219977,2318.2051830282744,-0.7542647780688068,1846.0711721241257,gray
arcA,3057.8210786415852,3367.4214203470833,-0.13909692306519617,3212.6212494943343,gray
relA,52.27437437471779,64.29528141152412,-0.2935369927484528,58.28482789312095,gray
uspF,3198.9851182961356,1378.1824318789957,1.21425189328923,2288.5837750875658,gray
uspG,1351.7776945482715,1173.6792088824404,0.20365794951294802,1262.728451715356,gray
yhcB,2959.2338677450134,5444.207936501567,-0.8792759844988094,4201.72090212329,gray
yifE,3270.754004874223,5671.2844671041585,-0.7938656063960252,4471.019235989191,gray
bamB,656.04234096168,962.3368733351921,-0.5520540450711469,809.189607148436,gray
curA,685.4330350435365,662.8328890889006,0.04829887675977318,674.1329620662186,gray
hflX,170.59265024894054,239.13656005070033,-0.484867306310087,204.86460514982042,gray
hns,25196.33394666068,22541.35474309343,0.16063286931812293,23868.844344877056,gray
stpA,2121.1418204223532,6862.510522841525,-1.6934255962579847,4491.826171631939,gray
ydfG,1926.4859682560143,1891.0723643384933,0.026753090470602814,1908.7791662972538,gray
bamD,638.5560851181875,1371.505385865122,-1.1016690253279027,1005.0307354916547,gray
rsgA,196.37194141513538,374.4300609079746,-0.9276272627849229,285.401001161555,gray
yniC,362.12330098427475,519.0822349175507,-0.5182802505691537,440.6027679509127,gray
yfeX,426.20518092255696,488.7629610228714,-0.19715452890299012,457.4840709727142,gray
cysQ,822.5505186580086,916.6002939337205,-0.1560087022857335,869.5754062958646,gray
phoU,202.65365785862883,338.16385788058983,-0.7358647139561239,270.4087578696093,gray
fdhE,207.61477152224364,373.4649827490178,-0.843989499284727,290.5398771356307,gray
glnD,111.88542648545132,125.81544107442245,-0.16787117289400655,118.85043377993688,gray
grxB,1907.108954849206,2665.8542496530927,-0.4829954271368688,2286.4816022511495,gray
ppiA,2336.3681162046487,2576.352126270833,-0.14100469178757358,2456.3601212377407,gray
tpx,17468.625621108687,24694.486983776253,-0.4993987270535438,21081.55630244247,gray
yghU,995.1334326211341,769.3216110674659,0.37087810491124884,882.2275218443001,gray
sohB,268.67664496127964,413.4560585323548,-0.6199885683670221,341.0663517468172,gray
ddlA,96.7246879100872,140.48214948656775,-0.5338250653586707,118.60341869832747,gray
mdtE,26.1787081537409,12.937505787181186,0.9635044801223152,19.558106970461044,gray
rdgC,280.3710945955618,561.0750147100714,-0.9982885584879746,420.7230546528166,gray
ihfA,3414.8737415558303,4675.934812400218,-0.45330866980303597,4045.4042769780244,gray
cysB,303.24172660805306,523.3363522125394,-0.7852745397245968,413.28903941029625,gray
kdgR,443.8055405817326,546.1917770078289,-0.29887179145342024,494.9986587947808,gray
lrp,5415.835538319613,6091.740419720204,-0.1696409863545174,5753.787979019909,gray
rplK,4424.766731631416,11140.030124654784,-1.331883315370451,7782.3984281431,gray
rplY,9904.480845988686,20176.320127433853,-1.0264356587786647,15040.40048671127,gray
rpsI,4480.344419473789,8821.472886914671,-0.9772514804145,6650.90865319423,gray
accD,857.595841642497,1660.292132254986,-0.9522546977055519,1258.9439869487414,gray
fadL,2176.032810239209,472.3987372525278,2.2012353877303745,1324.2157737458683,gray
psd,904.5023283583608,1620.12011468153,-0.8402007333763528,1262.3112215199453,gray
fadD,227.68662404812784,149.5555687042636,0.6030759135136146,188.62109637619574,gray
yghA,186.55989352173015,149.54188800263188,0.3171863950723237,168.050890762181,gray
moaB,2618.309145089658,2559.5791078553457,0.03271621329894714,2588.944126472502,gray
ubiD,283.25669336512806,244.4286618385179,0.21189057975943193,263.84267760182297,gray
nagB,703.9647840609027,550.3767326800661,0.35451280172284605,627.1707583704845,gray
uxaC,167.4062044803025,142.9213644114771,0.22666452277271443,155.1637844458898,gray
dhaM,69.47841643832847,340.4295992870476,-2.2763347200249537,204.95400786268803,gray
manZ,242.06982602157944,341.19815665665334,-0.4934611758473393,291.6339913391164,gray
ytfQ,529.3430445780774,99.14814433994474,2.404790158143925,314.24559445901104,gray
purU,1139.257893858395,2304.368473938284,-1.015637201525852,1721.8131838983395,gray
cpdB,262.44544576917593,134.02512172798228,0.9642763908768845,198.2352837485791,gray
